time,变频器电网侧有功功率,外界温度,风向,风速
2018-01-05 06:16:30,0.0000000,0.2714286,0.0643524,0.0084378
2018-01-05 06:17:00,0.0000000,0.2714286,0.0154509,0.0075188
2018-01-05 06:17:30,0.0000000,0.2714286,0.9730578,0.0022556
2018-01-05 06:18:00,0.0000000,0.2714286,0.9537963,0.0007519
2018-01-05 06:18:30,0.0000000,0.2714286,0.9375003,0.0000000
2018-01-05 06:19:00,0.0000000,0.2714286,0.9250926,0.0035923
2018-01-05 06:19:30,0.0000000,0.2714286,0.9239876,0.0130326
2018-01-05 06:20:00,0.0000000,0.2714286,0.9611165,0.0085213
2018-01-05 06:20:30,0.0000000,0.2714286,0.9476852,0.0129490
2018-01-05 06:21:00,0.0000000,0.2714286,0.9500926,0.0191312
2018-01-05 06:21:30,0.0000000,0.2714286,0.9474074,0.0170426
2018-01-05 06:22:00,0.0000000,0.2714286,0.9670292,0.0114453
2018-01-05 06:22:30,0.0000000,0.2714286,0.9248872,0.0030911
2018-01-05 06:23:00,0.0000000,0.2714286,0.9494665,0.0000000
2018-01-05 06:23:30,0.0000000,0.2714286,0.0227722,0.0000000
2018-01-05 06:24:00,0.0000000,0.2714286,0.9630822,0.0000000
2018-01-05 06:24:30,0.0000000,0.2714286,0.6739966,0.0000000
2018-01-05 06:25:00,0.0000000,0.2714286,0.5311953,0.0000000
2018-01-05 06:25:30,0.0000000,0.2714286,0.3280730,0.0000000
2018-01-05 06:26:00,0.0000000,0.2714286,0.2223211,0.0000000
2018-01-05 06:26:30,0.0000000,0.2714286,0.1708334,0.0040100
2018-01-05 06:27:00,0.0000000,0.2714286,0.1500924,0.0030075
2018-01-05 06:27:30,0.0000000,0.2714286,0.0634748,0.0000000
2018-01-05 06:28:00,0.0000000,0.2714286,0.1212355,0.0000000
2018-01-05 06:28:30,0.0000000,0.2714286,0.1358337,0.0000000
2018-01-05 06:29:00,0.0000000,0.2714286,0.1096292,0.0000000
2018-01-05 06:29:30,0.0000000,0.2714286,0.1204630,0.0004177
2018-01-05 06:30:00,0.0000000,0.2714286,0.1146296,0.0093567
2018-01-05 06:30:30,0.0000000,0.2714286,0.1193519,0.0152882
2018-01-05 06:31:00,0.0000000,0.2714286,0.1249073,0.0132832
2018-01-05 06:31:30,0.0000000,0.2714286,0.1396298,0.0125313
2018-01-05 06:32:00,0.0000000,0.2714286,0.1504630,0.0087719
2018-01-05 06:32:30,0.0000000,0.2714286,0.1547076,0.0067669
2018-01-05 06:33:00,0.0000000,0.2714286,0.2467839,0.0064327
2018-01-05 06:33:30,0.0000000,0.2714286,0.3701142,0.0123642
2018-01-05 06:34:00,0.0000000,0.2714286,0.3568502,0.0141186
2018-01-05 06:34:30,0.0000000,0.2714286,0.4015887,0.0240602
2018-01-05 06:35:00,0.0000000,0.2714286,0.4250930,0.0242272
2018-01-05 06:35:30,0.0000000,0.2714286,0.4602782,0.0224728
2018-01-05 06:36:00,0.0000000,0.2714286,0.4489923,0.0189641
2018-01-05 06:36:30,0.0000000,0.2714286,0.3584637,0.0083542
2018-01-05 06:37:00,0.0000000,0.2714286,0.2742452,0.0082707
2018-01-05 06:37:30,0.0000000,0.2714286,0.2237944,0.0177945
2018-01-05 06:38:00,0.0000000,0.2714286,0.2003701,0.0091896
2018-01-05 06:38:30,0.0000000,0.2714286,0.1856466,0.0097744
2018-01-05 06:39:00,0.0000000,0.2714286,0.2285351,0.0063492
2018-01-05 06:39:30,0.0000000,0.2714286,0.2227771,0.0136174
2018-01-05 06:40:00,0.0000000,0.2714286,0.2207407,0.0235589
2018-01-05 06:40:30,0.0000000,0.2714286,0.2259259,0.0352548
2018-01-05 06:41:00,0.0000000,0.2714286,0.2305556,0.0389307
2018-01-05 06:41:30,0.0000000,0.2714286,0.2284260,0.0332498
2018-01-05 06:42:00,0.0000000,0.2714286,0.2223156,0.0274018
2018-01-05 06:42:30,0.0000000,0.2714286,0.1863863,0.0280702
2018-01-05 06:43:00,0.0000000,0.2714286,0.1475924,0.0194653
2018-01-05 06:43:30,0.0000000,0.2714286,0.1316666,0.0203008
2018-01-05 06:44:00,0.0000000,0.2714286,0.1307407,0.0243108
2018-01-05 06:44:30,0.0000000,0.2714286,0.1369444,0.0143693
2018-01-05 06:45:00,0.0000000,0.2714286,0.1453704,0.0106934
2018-01-05 06:45:30,0.0000000,0.2714286,0.1299995,0.0081871
2018-01-05 06:46:00,0.0000000,0.2714286,0.1353697,0.0075188
2018-01-05 06:46:30,0.0000000,0.2714286,0.1260493,0.0065998
2018-01-05 06:47:00,0.0000000,0.2714286,0.0900924,0.0030911
2018-01-05 06:47:30,0.0000000,0.2714286,0.1151841,0.0068505
2018-01-05 06:48:00,0.0000000,0.2714286,0.1807555,0.0165414
2018-01-05 06:48:30,0.0000000,0.2714286,0.3239242,0.0247285
2018-01-05 06:49:00,0.0000000,0.2714286,0.3691700,0.0186299
2018-01-05 06:49:30,0.0000000,0.2714286,0.4776224,0.0158730
2018-01-05 06:50:00,0.0000000,0.2714286,0.5756489,0.0253968
2018-01-05 06:50:30,0.0000000,0.2714286,0.5223057,0.0291562
2018-01-05 06:51:00,0.0000000,0.2714286,0.5160190,0.0459482
2018-01-05 06:51:30,0.0000000,0.2714286,0.5562042,0.0547201
2018-01-05 06:52:00,0.0000000,0.2714286,0.5627804,0.0537176
2018-01-05 06:52:30,0.0000000,0.2714286,0.5199995,0.0443609
2018-01-05 06:53:00,0.0000000,0.2714286,0.4742568,0.0487051
2018-01-05 06:53:30,0.0000000,0.2714286,0.4464814,0.0479532
2018-01-05 06:54:00,0.0000000,0.2714286,0.4869496,0.0655806
2018-01-05 06:54:30,0.0000000,0.2714286,0.5461159,0.0652464
2018-01-05 06:55:00,0.0000000,0.2714286,0.5289805,0.0566416
2018-01-05 06:55:30,0.0000000,0.2714286,0.5221215,0.0472849
2018-01-05 06:56:00,0.0000000,0.2714286,0.4998140,0.0454470
2018-01-05 06:56:30,0.0000000,0.2714286,0.5230735,0.0395155
2018-01-05 06:57:00,0.0000000,0.2714286,0.5476892,0.0566416
2018-01-05 06:57:30,0.0000000,0.2714286,0.5203690,0.0440267
2018-01-05 06:58:00,0.0000000,0.2714286,0.5474053,0.0489557
2018-01-05 06:58:30,0.0000000,0.2714286,0.5831481,0.0682540
2018-01-05 06:59:00,0.0000000,0.2714286,0.5860177,0.0903091
2018-01-05 06:59:30,0.0000000,0.2714286,0.5716707,0.0861320
2018-01-05 07:00:00,0.0000000,0.2714286,0.5555556,0.0771930
2018-01-05 07:00:30,0.0000000,0.2714286,0.5650914,0.0547201
2018-01-05 07:01:00,0.0000000,0.2714286,0.5873149,0.0452799
2018-01-05 07:01:30,0.0000000,0.2714286,0.5937963,0.0505430
2018-01-05 07:02:00,0.0000000,0.2714286,0.5936110,0.0725982
2018-01-05 07:02:30,0.0000000,0.2714286,0.6133134,0.0334169
2018-01-05 07:03:00,0.0000000,0.2714286,0.6395416,0.0363409
2018-01-05 07:03:30,0.0000000,0.2714286,0.6265782,0.0203008
2018-01-05 07:04:00,0.0000000,0.2714286,0.5607287,0.0428571
2018-01-05 07:04:30,0.0000000,0.2714286,0.5179556,0.0444444
2018-01-05 07:05:00,0.0000000,0.2714286,0.5167589,0.0443609
2018-01-05 07:05:30,0.0000000,0.2714286,0.5600928,0.0329156
2018-01-05 07:06:00,0.0000000,0.2714286,0.6698162,0.0240602
2018-01-05 07:06:30,0.0000000,0.2714286,0.7213890,0.0391813
2018-01-05 07:07:00,0.0000000,0.2714286,0.6920330,0.0511278
2018-01-05 07:07:30,0.0000000,0.2714286,0.6676770,0.0451963
2018-01-05 07:08:00,0.0000000,0.2714286,0.6447248,0.0598162
2018-01-05 07:08:30,0.0000000,0.2714286,0.6343518,0.0722640
2018-01-05 07:09:00,0.0000000,0.2714286,0.6245374,0.0788638
2018-01-05 07:09:30,0.0000000,0.2714286,0.5895348,0.0693400
2018-01-05 07:10:00,0.0000000,0.2714286,0.5771299,0.0573935
2018-01-05 07:10:30,0.0000000,0.2714286,0.5712961,0.0656642
2018-01-05 07:11:00,0.0000000,0.2714286,0.5781479,0.0444444
2018-01-05 07:11:30,0.0000000,0.2714286,0.5722222,0.0411028
2018-01-05 07:12:00,0.0000000,0.2714286,0.5814815,0.0380117
2018-01-05 07:12:30,0.0000000,0.2714286,0.5893522,0.0335840
2018-01-05 07:13:00,0.0000000,0.2714286,0.5705553,0.0604845
2018-01-05 07:13:30,0.0000000,0.2714286,0.5805556,0.0675021
2018-01-05 07:14:00,0.0000000,0.2714286,0.5776852,0.0592314
2018-01-05 07:14:30,0.0000000,0.2714286,0.5728703,0.0620718
2018-01-05 07:15:00,0.0000000,0.2714286,0.5862049,0.0388471
2018-01-05 07:15:30,0.0000000,0.2714286,0.5947221,0.0602339
2018-01-05 07:16:00,0.0000000,0.2714286,0.6047220,0.0937343
2018-01-05 07:16:30,0.0000000,0.2714286,0.5947239,0.0877193
2018-01-05 07:17:00,0.0000000,0.2714286,0.5566667,0.0817043
2018-01-05 07:17:30,0.0000000,0.2714286,0.5466663,0.0667502
2018-01-05 07:18:00,0.0000000,0.2714286,0.5835165,0.0736842
2018-01-05 07:18:30,0.0000000,0.2714286,0.6364699,0.0412698
2018-01-05 07:19:00,0.0000000,0.2714286,0.6564812,0.0444444
2018-01-05 07:19:30,0.0000000,0.2714286,0.6475004,0.0787803
2018-01-05 07:20:00,0.0000000,0.2714286,0.6280554,0.0744361
2018-01-05 07:20:30,0.0000000,0.2714286,0.6230555,0.0715121
2018-01-05 07:21:00,0.0000000,0.2714286,0.6122224,0.0872180
2018-01-05 07:21:30,0.0000000,0.2714286,0.6071297,0.0791980
2018-01-05 07:22:00,0.0000000,0.2714286,0.5932476,0.0615706
2018-01-05 07:22:30,0.0000000,0.2714286,0.6082417,0.0566416
2018-01-05 07:23:00,0.0000000,0.2714286,0.6343522,0.0780284
2018-01-05 07:23:30,0.0000000,0.2714286,0.6522221,0.0804511
2018-01-05 07:24:00,0.0000000,0.2714286,0.6550927,0.0776107
2018-01-05 07:24:30,0.0000000,0.2714286,0.6560186,0.0926483
2018-01-05 07:25:00,0.0000000,0.2714286,0.6527779,0.0896408
2018-01-05 07:25:30,0.0000000,0.2714286,0.6362036,0.0826232
2018-01-05 07:26:00,0.0000000,0.2714286,0.6087996,0.0841270
2018-01-05 07:26:30,0.0000000,0.2714286,0.5621280,0.0642439
2018-01-05 07:27:00,0.0000000,0.2714286,0.5304694,0.0446115
2018-01-05 07:27:30,0.0000000,0.2714286,0.5721049,0.0397661
2018-01-05 07:28:00,0.0000000,0.2742857,0.6053750,0.0263993
2018-01-05 07:28:30,0.0000000,0.2742857,0.6311127,0.0530493
2018-01-05 07:29:00,0.0000000,0.2742857,0.6448153,0.0821220
2018-01-05 07:29:30,0.0000000,0.2742857,0.6439810,0.0737678
2018-01-05 07:30:00,0.0000000,0.2742857,0.6378701,0.0601504
2018-01-05 07:30:30,0.0000000,0.2742857,0.6193510,0.0664160
2018-01-05 07:31:00,0.0000000,0.2742857,0.6214814,0.0800334
2018-01-05 07:31:30,0.0000000,0.2742857,0.6345372,0.0810359
2018-01-05 07:32:00,0.0000000,0.2742857,0.6557423,0.0731830
2018-01-05 07:32:30,0.0000000,0.2742857,0.6568518,0.1014202
2018-01-05 07:33:00,0.0000000,0.2742857,0.6264786,0.1086884
2018-01-05 07:33:30,0.0000000,0.2742857,0.5932409,0.0669173
2018-01-05 07:34:00,0.0000000,0.2742857,0.5591662,0.0659983
2018-01-05 07:34:30,0.0000000,0.2742857,0.5572130,0.0560568
2018-01-05 07:35:00,0.0000000,0.2742857,0.6032508,0.0614871
2018-01-05 07:35:30,0.0000000,0.2742857,0.6094439,0.0576441
2018-01-05 07:36:00,0.0000000,0.2742857,0.5895372,0.0624060
2018-01-05 07:36:30,0.0000000,0.2742857,0.5887180,0.0532999
2018-01-05 07:37:00,0.0000000,0.2742857,0.5909258,0.0826232
2018-01-05 07:37:30,0.0000000,0.2742857,0.5725872,0.0390977
2018-01-05 07:38:00,0.0000000,0.2742857,0.5668407,0.0189641
2018-01-05 07:38:30,0.0000000,0.2742857,0.6148246,0.0483709
2018-01-05 07:39:00,0.0000000,0.2742857,0.5748140,0.0525480
2018-01-05 07:39:30,0.0000000,0.2742857,0.6101056,0.0414369
2018-01-05 07:40:00,0.0000000,0.2742857,0.6042592,0.0569758
2018-01-05 07:40:30,0.0000000,0.2742857,0.6177784,0.0581454
2018-01-05 07:41:00,0.0000000,0.2742857,0.6262041,0.0844612
2018-01-05 07:41:30,0.0000000,0.2742857,0.6068614,0.0828739
2018-01-05 07:42:00,0.0035610,0.2742857,0.6007417,0.1019215
2018-01-05 07:42:30,0.0596260,0.2742857,0.6025936,0.0934002
2018-01-05 07:43:00,0.1164390,0.2742857,0.5842563,0.1262322
2018-01-05 07:43:30,0.1286829,0.2742857,0.5585171,0.1150376
2018-01-05 07:44:00,0.1122114,0.2742857,0.5597224,0.1121136
2018-01-05 07:44:30,0.1103577,0.2742857,0.5766666,0.1182122
2018-01-05 07:45:00,0.1082114,0.2742857,0.5794445,0.0962406
2018-01-05 07:45:30,0.0967480,0.2742857,0.5803704,0.1014202
2018-01-05 07:46:00,0.1080163,0.2742857,0.5866669,0.1114453
2018-01-05 07:46:30,0.1267154,0.2742857,0.5832404,0.1116959
2018-01-05 07:47:00,0.0990894,0.2735714,0.6000001,0.0949875
2018-01-05 07:47:30,0.0896098,0.2742857,0.5951851,0.1092732
2018-01-05 07:48:00,0.0871707,0.2742857,0.6022222,0.0958229
2018-01-05 07:48:30,0.1532358,0.2742857,0.6023148,0.1458647
2018-01-05 07:49:00,0.1604065,0.2742857,0.6137039,0.1079365
2018-01-05 07:49:30,0.1646341,0.2742857,0.6080548,0.1238931
2018-01-05 07:50:00,0.1871382,0.2742857,0.6015741,0.1340852
2018-01-05 07:50:30,0.2615772,0.2742857,0.5966667,0.1558897
2018-01-05 07:51:00,0.2654472,0.2742857,0.5959259,0.1354219
2018-01-05 07:51:30,0.2128130,0.2742857,0.6010185,0.1235589
2018-01-05 07:52:00,0.1989268,0.2742857,0.5977777,0.1322473
2018-01-05 07:52:30,0.1991057,0.2742857,0.5899999,0.1246449
2018-01-05 07:53:00,0.1578211,0.2742857,0.5894442,0.1093567
2018-01-05 07:53:30,0.1443740,0.2742857,0.5837037,0.1176274
2018-01-05 07:54:00,0.1213171,0.2742857,0.5784279,0.1015873
2018-01-05 07:54:30,0.1025854,0.2742857,0.5476845,0.1033417
2018-01-05 07:55:00,0.0866667,0.2742857,0.5625922,0.0981621
2018-01-05 07:55:30,0.0842114,0.2742857,0.5652778,0.0988304
2018-01-05 07:56:00,0.1118862,0.2742857,0.5662037,0.1214703
2018-01-05 07:56:30,0.0994959,0.2742857,0.5713891,0.0936508
2018-01-05 07:57:00,0.0811707,0.2742857,0.5653699,0.1045948
2018-01-05 07:57:30,0.0734472,0.2742857,0.5744444,0.0934837
2018-01-05 07:58:00,0.0930407,0.2742857,0.5719445,0.0995823
2018-01-05 07:58:30,0.1166829,0.2742857,0.5669439,0.1174603
2018-01-05 07:59:00,0.1352358,0.2742857,0.5808333,0.1289056
2018-01-05 07:59:30,0.1443902,0.2742857,0.5839818,0.1269006
2018-01-05 08:00:00,0.1416886,0.2742857,0.5872060,0.1082514
2018-01-05 08:00:30,0.1377561,0.2742857,0.5745371,0.1191312
2018-01-05 08:01:00,0.1431382,0.2742857,0.5723148,0.1166249
2018-01-05 08:01:30,0.1324065,0.2742857,0.5691666,0.1041771
2018-01-05 08:02:00,0.1779512,0.2742857,0.5714815,0.1350042
2018-01-05 08:02:30,0.1965041,0.2742857,0.5748148,0.1229741
2018-01-05 08:03:00,0.1793008,0.2742857,0.5719445,0.1190476
2018-01-05 08:03:30,0.1617724,0.2742857,0.5678704,0.1238931
2018-01-05 08:04:00,0.1509756,0.2742857,0.5711111,0.1148705
2018-01-05 08:04:30,0.1530894,0.2742857,0.5658338,0.1173768
2018-01-05 08:05:00,0.1951057,0.2742857,0.5627783,0.1384294
2018-01-05 08:05:30,0.1864065,0.2742857,0.5610191,0.1237260
2018-01-05 08:06:00,0.2171870,0.2742857,0.5541667,0.1274854
2018-01-05 08:06:30,0.1844065,0.2742857,0.5612961,0.1185464
2018-01-05 08:07:00,0.1629919,0.2742857,0.5733334,0.1283208
2018-01-05 08:07:30,0.1657886,0.2742857,0.5789815,0.1299081
2018-01-05 08:08:00,0.1740976,0.2742857,0.5749178,0.1228070
2018-01-05 08:08:30,0.1876585,0.2742857,0.5530556,0.1244779
2018-01-05 08:09:00,0.1989593,0.2742857,0.5515753,0.1272348
2018-01-05 08:09:30,0.2051545,0.2742857,0.5577778,0.1279866
2018-01-05 08:10:00,0.1450081,0.2742857,0.5617593,0.1129490
2018-01-05 08:10:30,0.1281301,0.2742857,0.5476840,0.1117794
2018-01-05 08:11:00,0.1504715,0.2742857,0.5456480,0.1153718
2018-01-05 08:11:30,0.1622114,0.2742857,0.5504630,0.1216374
2018-01-05 08:12:00,0.1641789,0.2742857,0.5454630,0.1269841
2018-01-05 08:12:30,0.1815447,0.2742857,0.5522220,0.1284043
2018-01-05 08:13:00,0.1813659,0.2742857,0.5534259,0.1200501
2018-01-05 08:13:30,0.1972033,0.2742857,0.5501849,0.1162907
2018-01-05 08:14:00,0.1919024,0.2742857,0.5467593,0.1197160
2018-01-05 08:14:30,0.1994797,0.2742857,0.5614816,0.1228070
2018-01-05 08:15:00,0.2145528,0.2742857,0.5589818,0.1299916
2018-01-05 08:15:30,0.2696423,0.2742857,0.5552772,0.1463659
2018-01-05 08:16:00,0.2926829,0.2742857,0.5559245,0.1466165
2018-01-05 08:16:30,0.3170081,0.2742857,0.5601852,0.1475355
2018-01-05 08:17:00,0.3246341,0.2742857,0.5552778,0.1505430
2018-01-05 08:17:30,0.2942764,0.2742857,0.5524075,0.1352548
2018-01-05 08:18:00,0.2658699,0.2742857,0.5514815,0.1337510
2018-01-05 08:18:30,0.2330569,0.2742857,0.5441666,0.1296575
2018-01-05 08:19:00,0.2619350,0.2742857,0.5386113,0.1486216
2018-01-05 08:19:30,0.2687642,0.2742857,0.5376827,0.1365915
2018-01-05 08:20:00,0.2325366,0.2742857,0.5424072,0.1391813
2018-01-05 08:20:30,0.1950569,0.2742857,0.5478705,0.1336675
2018-01-05 08:21:00,0.2007154,0.2742857,0.5474082,0.1350877
2018-01-05 08:21:30,0.1942439,0.2742857,0.5366667,0.1198830
2018-01-05 08:22:00,0.1579512,0.2742857,0.5387963,0.1238931
2018-01-05 08:22:30,0.1721463,0.2742857,0.5450926,0.1340017
2018-01-05 08:23:00,0.2473333,0.2742857,0.5415741,0.1502924
2018-01-05 08:23:30,0.2426341,0.2742857,0.5450926,0.1370092
2018-01-05 08:24:00,0.2317561,0.2742857,0.5479630,0.1443609
2018-01-05 08:24:30,0.2429106,0.2742857,0.5505553,0.1439432
2018-01-05 08:25:00,0.2201951,0.2742857,0.5432408,0.1206349
2018-01-05 08:25:30,0.2120163,0.2742857,0.5407409,0.1329992
2018-01-05 08:26:00,0.1760813,0.2742857,0.5400001,0.1097744
2018-01-05 08:26:30,0.1411057,0.2742857,0.5383335,0.1162907
2018-01-05 08:27:00,0.1645041,0.2742857,0.5298147,0.1305764
2018-01-05 08:27:30,0.2434472,0.2742857,0.5422221,0.1470343
2018-01-05 08:28:00,0.3587480,0.2742857,0.5525925,0.1656642
2018-01-05 08:28:30,0.2892846,0.2742857,0.5604630,0.1357561
2018-01-05 08:29:00,0.2673496,0.2742857,0.5519444,0.1454470
2018-01-05 08:29:30,0.2961463,0.2742857,0.5588890,0.1529657
2018-01-05 08:30:00,0.3048618,0.2742857,0.5504629,0.1447786
2018-01-05 08:30:30,0.3219024,0.2742857,0.5493518,0.1406850
2018-01-05 08:31:00,0.2874797,0.2742857,0.5556492,0.1329992
2018-01-05 08:31:30,0.2260813,0.2742857,0.5491667,0.1336675
2018-01-05 08:32:00,0.2790081,0.2742857,0.5474997,0.1473684
2018-01-05 08:32:30,0.3194959,0.2757143,0.5406482,0.1495405
2018-01-05 08:33:00,0.3829593,0.2757143,0.5425000,0.1561404
2018-01-05 08:33:30,0.4097398,0.2742857,0.5441666,0.1634921
2018-01-05 08:34:00,0.3422114,0.2742857,0.5452778,0.1411863
2018-01-05 08:34:30,0.3030244,0.2757143,0.5446296,0.1375104
2018-01-05 08:35:00,0.3642439,0.2742857,0.5444444,0.1523810
2018-01-05 08:35:30,0.2571220,0.2742857,0.5443516,0.1253968
2018-01-05 08:36:00,0.2133496,0.2757143,0.5424072,0.1240602
2018-01-05 08:36:30,0.2220000,0.2742857,0.5426854,0.1482874
2018-01-05 08:37:00,0.3253984,0.2757143,0.5411110,0.1497911
2018-01-05 08:37:30,0.2726179,0.2757143,0.5532409,0.1316625
2018-01-05 08:38:00,0.3219675,0.2757143,0.5391664,0.1551378
2018-01-05 08:38:30,0.4061626,0.2757143,0.5406481,0.1505430
2018-01-05 08:39:00,0.3405041,0.2757143,0.5490740,0.1440267
2018-01-05 08:39:30,0.2789431,0.2757143,0.5522221,0.1363409
2018-01-05 08:40:00,0.3967642,0.2757143,0.5477777,0.1573099
2018-01-05 08:40:30,0.4215447,0.2757143,0.5463898,0.1629908
2018-01-05 08:41:00,0.4296748,0.2757143,0.5370371,0.1624060
2018-01-05 08:41:30,0.4096911,0.2757143,0.5479633,0.1511278
2018-01-05 08:42:00,0.4513171,0.2757143,0.5454630,0.1658312
2018-01-05 08:42:30,0.3404878,0.2750000,0.5587038,0.1397661
2018-01-05 08:43:00,0.3600650,0.2757143,0.5530558,0.1604845
2018-01-05 08:43:30,0.3975610,0.2757143,0.5432407,0.1575606
2018-01-05 08:44:00,0.3357886,0.2757143,0.5311126,0.1335004
2018-01-05 08:44:30,0.3874634,0.2757143,0.5359045,0.1620718
2018-01-05 08:45:00,0.4206504,0.2757143,0.5400925,0.1609023
2018-01-05 08:45:30,0.4076423,0.2757143,0.5407408,0.1642439
2018-01-05 08:46:00,0.4928293,0.2757143,0.5365740,0.1630744
2018-01-05 08:46:30,0.4775610,0.2757143,0.5352776,0.1615706
2018-01-05 08:47:00,0.5183415,0.2757143,0.5424999,0.1659983
2018-01-05 08:47:30,0.4111220,0.2757143,0.5458333,0.1547201
2018-01-05 08:48:00,0.3840813,0.2757143,0.5464812,0.1583124
2018-01-05 08:48:30,0.4038049,0.2757143,0.5467609,0.1576441
2018-01-05 08:49:00,0.3357073,0.2757143,0.5257407,0.1483709
2018-01-05 08:49:30,0.2800650,0.2757143,0.5270369,0.1431078
2018-01-05 08:50:00,0.2726667,0.2757143,0.5266666,0.1309106
2018-01-05 08:50:30,0.3369431,0.2757143,0.5316667,0.1664996
2018-01-05 08:51:00,0.4890081,0.2757143,0.5439816,0.1886383
2018-01-05 08:51:30,0.6233333,0.2757143,0.5561111,0.1925647
2018-01-05 08:52:00,0.6088455,0.2757143,0.5525939,0.1817043
2018-01-05 08:52:30,0.5300650,0.2757143,0.5350926,0.1696742
2018-01-05 08:53:00,0.4751545,0.2757143,0.5312037,0.1536341
2018-01-05 08:53:30,0.3679675,0.2757143,0.5337038,0.1493734
2018-01-05 08:54:00,0.4423902,0.2757143,0.5263889,0.1675856
2018-01-05 08:54:30,0.3764228,0.2757143,0.5278700,0.1512949
2018-01-05 08:55:00,0.2813008,0.2757143,0.5375000,0.1361738
2018-01-05 08:55:30,0.2769919,0.2757143,0.5317593,0.1355054
2018-01-05 08:56:00,0.3600163,0.2757143,0.5300000,0.1521303
2018-01-05 08:56:30,0.3938374,0.2757143,0.5337963,0.1432749
2018-01-05 08:57:00,0.3858769,0.2757143,0.5304233,0.1466762
2018-01-05 08:57:30,0.4037227,0.2757143,0.5217281,0.1404828
2018-01-05 08:58:00,0.4545528,0.2757143,0.5213888,0.1591479
2018-01-05 08:58:30,0.4219187,0.2757143,0.5262033,0.1444444
2018-01-05 08:59:00,0.3316098,0.2757143,0.5377778,0.1456976
2018-01-05 08:59:30,0.4071382,0.2757143,0.5412963,0.1532164
2018-01-05 09:00:00,0.4237236,0.2757143,0.5436111,0.1598997
2018-01-05 09:00:30,0.4059675,0.2757143,0.5369446,0.1572264
2018-01-05 09:01:00,0.3366341,0.2757143,0.5262037,0.1437761
2018-01-05 09:01:30,0.3498537,0.2757143,0.5212035,0.1560568
2018-01-05 09:02:00,0.3848455,0.2757143,0.5251852,0.1549708
2018-01-05 09:02:30,0.4109593,0.2757143,0.5297223,0.1552214
2018-01-05 09:03:00,0.4358537,0.2757143,0.5365742,0.1760234
2018-01-05 09:03:30,0.4374472,0.2757143,0.5332407,0.1580618
2018-01-05 09:04:00,0.3892683,0.2757143,0.5373147,0.1464495
2018-01-05 09:04:30,0.3520325,0.2757143,0.5437037,0.1483709
2018-01-05 09:05:00,0.4147154,0.2757143,0.5425000,0.1624896
2018-01-05 09:05:30,0.3411707,0.2757143,0.5395370,0.1475355
2018-01-05 09:06:00,0.3797724,0.2757143,0.5391667,0.1563074
2018-01-05 09:06:30,0.3262114,0.2757143,0.5391666,0.1456140
2018-01-05 09:07:00,0.3271707,0.2757143,0.5337963,0.1578112
2018-01-05 09:07:30,0.4193008,0.2757143,0.5358333,0.1707602
2018-01-05 09:08:00,0.4041301,0.2757143,0.5360185,0.1479532
2018-01-05 09:08:30,0.3393496,0.2757143,0.5343518,0.1492899
2018-01-05 09:09:00,0.2647317,0.2757143,0.5331481,0.1446951
2018-01-05 09:09:30,0.3333333,0.2757143,0.5251859,0.1558897
2018-01-05 09:10:00,0.3828293,0.2757143,0.5214815,0.1499582
2018-01-05 09:10:30,0.3536911,0.2757143,0.5131480,0.1460317
2018-01-05 09:11:00,0.3372846,0.2757143,0.5096286,0.1380952
2018-01-05 09:11:30,0.3466829,0.2757143,0.5255555,0.1496241
2018-01-05 09:12:00,0.4112683,0.2757143,0.5327777,0.1609023
2018-01-05 09:12:30,0.3679512,0.2757143,0.5430556,0.1550543
2018-01-05 09:13:00,0.3828943,0.2757143,0.5393518,0.1563074
2018-01-05 09:13:30,0.3138374,0.2757143,0.5370370,0.1399332
2018-01-05 09:14:00,0.2704553,0.2757143,0.5366666,0.1365079
2018-01-05 09:14:30,0.2933984,0.2757143,0.5380556,0.1434419
2018-01-05 09:15:00,0.2969919,0.2757143,0.5339815,0.1392648
2018-01-05 09:15:30,0.2727154,0.2757143,0.5328704,0.1396825
2018-01-05 09:16:00,0.3333984,0.2757143,0.5398150,0.1518797
2018-01-05 09:16:30,0.3769593,0.2771429,0.5448149,0.1617377
2018-01-05 09:17:00,0.4164390,0.2771429,0.5406481,0.1583124
2018-01-05 09:17:30,0.3875122,0.2757143,0.5366666,0.1619048
2018-01-05 09:18:00,0.4217724,0.2757143,0.5352782,0.1580618
2018-01-05 09:18:30,0.3504228,0.2771429,0.5362037,0.1402673
2018-01-05 09:19:00,0.3576260,0.2771429,0.5413889,0.1498747
2018-01-05 09:19:30,0.2905041,0.2771429,0.5450926,0.1328321
2018-01-05 09:20:00,0.2316748,0.2771429,0.5437963,0.1380952
2018-01-05 09:20:30,0.2693333,0.2771429,0.5368519,0.1432749
2018-01-05 09:21:00,0.3038537,0.2771429,0.5345370,0.1455305
2018-01-05 09:21:30,0.3216423,0.2771429,0.5373148,0.1432749
2018-01-05 09:22:00,0.2947480,0.2771429,0.5398148,0.1401003
2018-01-05 09:22:30,0.2732195,0.2771429,0.5336110,0.1417711
2018-01-05 09:23:00,0.3022602,0.2771429,0.5254630,0.1353383
2018-01-05 09:23:30,0.2687967,0.2785714,0.5251851,0.1411028
2018-01-05 09:24:00,0.3573496,0.2771429,0.5312037,0.1513784
2018-01-05 09:24:30,0.3650732,0.2771429,0.5351852,0.1529657
